Date,Market,Code,Name,Variety,High,Mid,Low,Avg,Volume
114/12/07,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/12/07,一市,FV91,辣椒,進口,120.0,140,120.0,120.0,120.0
114/12/07,一市,FV91,辣椒,進口紅小,120.0,140,120.0,120.0,120.0
114/12/07,一市,FV92,辣椒,進口,5.0,60,5.0,5.0,5.0
114/12/07,一市,FV92,辣椒,進口青小,5.0,60,5.0,5.0,5.0
114/12/06,一市,FV0,辣椒,其他,145.8,80,292.5,123.3,66.3
114/12/06,一市,FV1,辣椒,紅小,172.9,"1,179",218.8,176.8,115.4
114/12/06,一市,FV2,辣椒,青小,54.2,675,73.0,54.3,35.3
114/12/06,一市,FV3,辣椒,雞心,249.6,24,345.0,237.6,190.0
114/12/06,一市,FV4,辣椒,朝天椒,166.7,"2,399",203.5,170.6,118.2
114/12/06,一市,FV6,辣椒,糯米椒,138.2,666,184.0,139.6,88.4
114/12/06,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/12/06,一市,FV91,辣椒,進口,120.0,210,120.0,120.0,120.0
114/12/06,一市,FV91,辣椒,進口紅小,120.0,210,120.0,120.0,120.0
114/12/06,一市,FV94,辣椒,進口,152.0,210,160.0,150.0,150.0
114/12/06,一市,FV94,辣椒,進口朝天椒,152.0,210,160.0,150.0,150.0
114/12/05,一市,FV0,辣椒,其他,87.5,138,184.1,64.4,60.0
114/12/05,一市,FV1,辣椒,紅小,150.4,"1,467",192.1,149.1,112.7
114/12/05,一市,FV2,辣椒,青小,65.8,437,80.9,68.1,43.9
114/12/05,一市,FV3,辣椒,雞心,192.3,13,247.7,181.3,170.0
114/12/05,一市,FV4,辣椒,朝天椒,162.4,"2,282",195.8,165.4,119.9
114/12/05,一市,FV5,辣椒,青龍,10.0,26,10.0,10.0,10.0
114/12/05,一市,FV6,辣椒,糯米椒,116.9,"1,250",164.6,116.2,71.4
114/12/05,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/12/05,一市,FV91,辣椒,進口,100.0,140,100.0,100.0,100.0
114/12/05,一市,FV91,辣椒,進口紅小,100.0,140,100.0,100.0,100.0
114/12/05,一市,FV94,辣椒,進口,99.4,200,100.0,100.0,97.0
114/12/05,一市,FV94,辣椒,進口朝天椒,99.4,200,100.0,100.0,97.0
114/12/05,二市,FV0,辣椒,其他,87.9,15,122.0,89.1,50.0
114/12/05,二市,FV1,辣椒,紅小,120.2,224,168.5,124.0,60.4
114/12/05,二市,FV2,辣椒,青小,44.4,224,62.6,42.5,32.0
114/12/05,二市,FV4,辣椒,朝天椒,138.8,606,158.6,143.3,105.5
114/12/05,二市,FV6,辣椒,糯米椒,121.1,143,148.2,118.0,103.0
114/12/04,一市,FV0,辣椒,其他,104.6,83,216.9,82.0,60.0
114/12/04,一市,FV1,辣椒,紅小,161.8,"1,448",197.8,161.8,126.1
114/12/04,一市,FV2,辣椒,青小,59.8,558,86.3,61.8,27.0
114/12/04,一市,FV3,辣椒,雞心,228.0,10,300.0,220.0,180.0
114/12/04,一市,FV4,辣椒,朝天椒,175.2,"1,987",220.3,180.6,114.0
114/12/04,一市,FV6,辣椒,糯米椒,116.0,970,162.9,114.5,73.3
114/12/04,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/12/04,一市,FV91,辣椒,進口,120.0,70,120.0,120.0,120.0
114/12/04,一市,FV91,辣椒,進口紅小,120.0,70,120.0,120.0,120.0
114/12/04,一市,FV94,辣椒,進口,125.0,70,130.0,125.0,120.0
114/12/04,一市,FV94,辣椒,進口朝天椒,125.0,70,130.0,125.0,120.0
114/12/03,一市,FV0,辣椒,其他,100.6,105,175.7,90.0,57.4
114/12/03,一市,FV1,辣椒,紅小,140.9,"1,127",179.5,139.6,106.1
114/12/03,一市,FV2,辣椒,青小,69.9,476,95.3,71.0,41.3
114/12/03,一市,FV3,辣椒,雞心,330.0,4,330.0,330.0,330.0
114/12/03,一市,FV4,辣椒,朝天椒,136.1,"2,056",173.6,137.1,95.4
114/12/03,一市,FV6,辣椒,糯米椒,117.4,"1,178",156.4,118.3,75.7
114/12/03,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/12/03,一市,FV91,辣椒,進口,80.0,140,80.0,80.0,80.0
114/12/03,一市,FV91,辣椒,進口紅小,80.0,140,80.0,80.0,80.0
114/12/02,一市,FV0,辣椒,其他,72.3,125,136.4,66.1,26.6
114/12/02,一市,FV1,辣椒,紅小,113.8,"1,258",159.4,112.3,72.7
114/12/02,一市,FV2,辣椒,青小,72.6,483,90.0,76.2,44.1
114/12/02,一市,FV3,辣椒,雞心,205.7,29,256.9,199.6,172.8
114/12/02,一市,FV4,辣椒,朝天椒,116.0,"1,913",145.6,116.8,84.0
114/12/02,一市,FV6,辣椒,糯米椒,117.3,876,168.2,115.8,70.9
114/12/02,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/12/02,一市,FV91,辣椒,進口,87.9,325,90.0,88.1,85.0
114/12/02,一市,FV91,辣椒,進口紅小,87.9,325,90.0,88.1,85.0
114/11/30,一市,FV0,辣椒,其他,118.8,82,221.2,109.7,43.8
114/11/30,一市,FV1,辣椒,紅小,109.7,882,155.6,105.9,75.0
114/11/30,一市,FV2,辣椒,青小,60.7,316,89.2,60.9,31.7
114/11/30,一市,FV3,辣椒,雞心,260.0,3,260.0,260.0,260.0
114/11/30,一市,FV4,辣椒,朝天椒,99.2,"1,388",129.5,96.8,76.1
114/11/30,一市,FV6,辣椒,糯米椒,121.9,961,155.9,125.9,76.1
114/11/30,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/30,一市,FV91,辣椒,進口,75.3,380,90.0,72.1,70.0
114/11/30,一市,FV91,辣椒,進口紅小,75.3,380,90.0,72.1,70.0
114/11/30,一市,FV94,辣椒,進口,75.0,105,75.0,75.0,75.0
114/11/30,一市,FV94,辣椒,進口朝天椒,75.0,105,75.0,75.0,75.0
114/11/29,一市,FV0,辣椒,其他,112.9,80,187.5,102.5,69.4
114/11/29,一市,FV1,辣椒,紅小,99.5,880,156.9,93.0,61.5
114/11/29,一市,FV2,辣椒,青小,93.8,336,121.2,98.5,51.9
114/11/29,一市,FV3,辣椒,雞心,230.0,15,250.0,233.3,200.0
114/11/29,一市,FV4,辣椒,朝天椒,98.7,"1,721",132.9,94.6,76.7
114/11/29,一市,FV6,辣椒,糯米椒,113.9,"1,253",155.9,113.3,73.9
114/11/29,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/29,一市,FV91,辣椒,進口,71.0,346,80.0,71.6,60.0
114/11/29,一市,FV91,辣椒,進口紅小,71.0,346,80.0,71.6,60.0
114/11/29,一市,FV94,辣椒,進口,78.6,350,80.0,80.0,73.0
114/11/29,一市,FV94,辣椒,進口朝天椒,78.6,350,80.0,80.0,73.0
114/11/29,二市,FV0,辣椒,其他,35.5,21,85.0,24.1,20.0
114/11/29,二市,FV1,辣椒,紅小,124.7,262,155.7,128.2,83.2
114/11/29,二市,FV2,辣椒,青小,57.6,113,83.9,53.7,43.2
114/11/29,二市,FV4,辣椒,朝天椒,113.5,377,137.8,116.6,80.1
114/11/29,二市,FV6,辣椒,糯米椒,137.0,191,165.0,142.1,93.7
114/11/29,二市,FV94,辣椒,進口,75.0,70,75.0,75.0,75.0
114/11/29,二市,FV94,辣椒,進口朝天椒,75.0,70,75.0,75.0,75.0
114/11/28,二市,FV94,辣椒,進口朝天椒,70.0,140,70.0,70.0,70.0
114/11/28,二市,FV94,辣椒,進口,70.0,140,70.0,70.0,70.0
114/11/28,二市,FV91,辣椒,進口紅小,78.0,70,78.0,78.0,78.0
114/11/28,二市,FV91,辣椒,進口,78.0,70,78.0,78.0,78.0
114/11/28,二市,FV6,辣椒,糯米椒,88.3,174,91.0,89.7,81.1
114/11/28,二市,FV4,辣椒,朝天椒,88.4,489,105.8,89.0,69.2
114/11/28,二市,FV2,辣椒,青小,51.4,77,64.7,49.9,42.7
114/11/28,二市,FV1,辣椒,紅小,96.8,251,140.4,99.4,45.6
114/11/28,二市,FV0,辣椒,其他,75.7,22,119.3,66.4,60.0
114/11/28,一市,FV94,辣椒,進口朝天椒,70.0,210,70.0,70.0,70.0
114/11/28,一市,FV94,辣椒,進口,70.0,210,70.0,70.0,70.0
114/11/28,一市,FV91,辣椒,進口紅小,65.7,305,79.9,62.9,60.0
114/11/28,一市,FV91,辣椒,進口,65.7,305,79.9,62.9,60.0
114/11/28,一市,FV6,辣椒,糯米椒,116.1,"1,342",161.0,116.9,68.8
114/11/28,一市,FV4,辣椒,朝天椒,100.0,"1,767",137.7,96.4,73.4
114/11/28,一市,FV3,辣椒,雞心,181.6,19,243.2,171.6,150.0
114/11/28,一市,FV2,辣椒,青小,65.6,217,93.3,64.4,41.6
114/11/28,一市,FV1,辣椒,紅小,101.1,701,166.5,93.2,59.3
114/11/28,一市,FV0,辣椒,其他,83.8,105,148.6,79.1,33.3
114/11/27,二市,FV94,辣椒,進口朝天椒,70.0,70,70.0,70.0,70.0
114/11/27,二市,FV94,辣椒,進口,70.0,70,70.0,70.0,70.0
114/11/27,二市,FV91,辣椒,進口紅小,63.0,70,63.0,63.0,63.0
114/11/27,二市,FV91,辣椒,進口,63.0,70,63.0,63.0,63.0
114/11/27,二市,FV6,辣椒,糯米椒,102.3,114,129.4,103.3,72.4
114/11/27,二市,FV4,辣椒,朝天椒,72.6,446,88.5,75.4,48.2
114/11/27,二市,FV2,辣椒,青小,62.5,58,70.0,67.5,40.0
114/11/27,二市,FV1,辣椒,紅小,77.3,251,133.7,72.9,33.9
114/11/27,二市,FV0,辣椒,其他,62.2,46,92.6,60.0,38.3
114/11/27,一市,FV94,辣椒,進口朝天椒,70.6,70,72.0,70.3,70.0
114/11/27,一市,FV94,辣椒,進口,70.6,70,72.0,70.3,70.0
114/11/27,一市,FV91,辣椒,進口紅小,63.0,70,63.0,63.0,63.0
114/11/27,一市,FV91,辣椒,進口,63.0,70,63.0,63.0,63.0
114/11/27,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/27,一市,FV6,辣椒,糯米椒,116.4,"1,007",165.7,114.7,72.4
114/11/27,一市,FV4,辣椒,朝天椒,89.2,"1,684",101.7,90.1,73.9
114/11/27,一市,FV2,辣椒,青小,37.5,257,78.1,31.4,15.0
114/11/27,一市,FV1,辣椒,紅小,96.4,"1,018",135.1,96.7,57.1
114/11/27,一市,FV0,辣椒,其他,131.1,53,177.0,122.9,110.0
114/11/26,一市,FV0,辣椒,其他,75.6,128,150.3,63.6,37.1
114/11/26,一市,FV1,辣椒,紅小,96.3,979,162.3,90.4,48.2
114/11/26,一市,FV2,辣椒,青小,40.9,493,68.7,40.5,14.3
114/11/26,一市,FV3,辣椒,雞心,290.0,14,300.0,295.7,262.9
114/11/26,一市,FV4,辣椒,朝天椒,95.6,"1,632",120.6,93.3,77.5
114/11/26,一市,FV6,辣椒,糯米椒,134.1,817,184.8,136.0,77.8
114/11/26,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/26,一市,FV91,辣椒,進口,68.1,462,70.0,69.1,63.2
114/11/26,一市,FV91,辣椒,進口紅小,68.1,462,70.0,69.1,63.2
114/11/26,一市,FV94,辣椒,進口,70.0,560,70.0,70.0,70.0
114/11/26,一市,FV94,辣椒,進口朝天椒,70.0,560,70.0,70.0,70.0
114/11/26,二市,FV0,辣椒,其他,58.1,47,75.0,63.9,23.6
114/11/26,二市,FV1,辣椒,紅小,82.8,445,119.6,83.5,43.5
114/11/26,二市,FV2,辣椒,青小,58.2,165,78.0,61.5,28.6
114/11/26,二市,FV4,辣椒,朝天椒,78.7,708,95.2,80.4,57.1
114/11/26,二市,FV6,辣椒,糯米椒,83.3,271,124.4,86.1,34.0
114/11/26,二市,FV91,辣椒,進口,68.0,140,68.0,68.0,68.0
114/11/26,二市,FV91,辣椒,進口紅小,68.0,140,68.0,68.0,68.0
114/11/26,二市,FV94,辣椒,進口,66.8,280,70.0,66.3,65.0
114/11/26,二市,FV94,辣椒,進口朝天椒,66.8,280,70.0,66.3,65.0
114/11/26,一市,FV0,辣椒,其他,75.6,128,150.3,63.6,37.1
114/11/26,一市,FV1,辣椒,紅小,96.3,979,162.3,90.4,48.2
114/11/26,一市,FV2,辣椒,青小,40.9,493,68.7,40.5,14.3
114/11/26,一市,FV3,辣椒,雞心,290.0,14,300.0,295.7,262.9
114/11/26,一市,FV4,辣椒,朝天椒,95.6,"1,632",120.6,93.3,77.5
114/11/26,一市,FV6,辣椒,糯米椒,134.1,817,184.8,136.0,77.8
114/11/26,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/26,一市,FV91,辣椒,進口,68.1,462,70.0,69.1,63.2
114/11/26,一市,FV91,辣椒,進口紅小,68.1,462,70.0,69.1,63.2
114/11/26,一市,FV94,辣椒,進口,70.0,560,70.0,70.0,70.0
114/11/26,一市,FV94,辣椒,進口朝天椒,70.0,560,70.0,70.0,70.0
114/11/26,二市,FV0,辣椒,其他,58.1,47,75.0,63.9,23.6
114/11/26,二市,FV1,辣椒,紅小,82.8,445,119.6,83.5,43.5
114/11/26,二市,FV2,辣椒,青小,58.2,165,78.0,61.5,28.6
114/11/26,二市,FV4,辣椒,朝天椒,78.7,708,95.2,80.4,57.1
114/11/26,二市,FV6,辣椒,糯米椒,83.3,271,124.4,86.1,34.0
114/11/26,二市,FV91,辣椒,進口,68.0,140,68.0,68.0,68.0
114/11/26,二市,FV91,辣椒,進口紅小,68.0,140,68.0,68.0,68.0
114/11/26,二市,FV94,辣椒,進口,66.8,280,70.0,66.3,65.0
114/11/26,二市,FV94,辣椒,進口朝天椒,66.8,280,70.0,66.3,65.0
114/11/25,一市,FV0,辣椒,其他,99.5,130,178.5,89.0,52.3
114/11/25,一市,FV1,辣椒,紅小,87.8,"1,416",152.2,82.2,40.0
114/11/25,一市,FV2,辣椒,青小,36.9,662,63.8,33.7,19.5
114/11/25,一市,FV3,辣椒,雞心,290.0,10,300.0,300.0,250.0
114/11/25,一市,FV4,辣椒,朝天椒,88.9,"1,695",105.8,88.2,74.0
114/11/25,一市,FV6,辣椒,糯米椒,102.5,"1,284",137.2,106.1,56.8
114/11/25,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/25,一市,FV91,辣椒,進口,63.9,630,65.0,64.8,60.0
114/11/25,一市,FV91,辣椒,進口紅小,63.9,630,65.0,64.8,60.0
114/11/25,一市,FV94,辣椒,進口,70.0,420,70.0,70.0,70.0
114/11/25,一市,FV94,辣椒,進口朝天椒,70.0,420,70.0,70.0,70.0
114/11/25,二市,FV0,辣椒,其他,69.0,74,92.2,68.6,47.0
114/11/25,二市,FV1,辣椒,紅小,79.9,392,124.2,78.9,38.8
114/11/25,二市,FV2,辣椒,青小,62.7,82,95.0,66.4,19.3
114/11/25,二市,FV4,辣椒,朝天椒,78.3,"1,228",98.3,79.4,54.8
114/11/25,二市,FV6,辣椒,糯米椒,89.9,458,123.9,91.2,52.1
114/11/25,二市,FV91,辣椒,進口,60.0,140,60.0,60.0,60.0
114/11/25,二市,FV91,辣椒,進口紅小,60.0,140,60.0,60.0,60.0
114/11/25,二市,FV94,辣椒,進口,70.0,280,70.0,70.0,70.0
114/11/25,二市,FV94,辣椒,進口朝天椒,70.0,280,70.0,70.0,70.0
114/11/25,一市,FV0,辣椒,其他,99.5,130,178.5,89.0,52.3
114/11/25,一市,FV1,辣椒,紅小,87.8,"1,416",152.2,82.2,40.0
114/11/25,一市,FV2,辣椒,青小,36.9,662,63.8,33.7,19.5
114/11/25,一市,FV3,辣椒,雞心,290.0,10,300.0,300.0,250.0
114/11/25,一市,FV4,辣椒,朝天椒,88.9,"1,695",105.8,88.2,74.0
114/11/25,一市,FV6,辣椒,糯米椒,102.5,"1,284",137.2,106.1,56.8
114/11/25,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/25,一市,FV91,辣椒,進口,63.9,630,65.0,64.8,60.0
114/11/25,一市,FV91,辣椒,進口紅小,63.9,630,65.0,64.8,60.0
114/11/25,一市,FV94,辣椒,進口,70.0,420,70.0,70.0,70.0
114/11/25,一市,FV94,辣椒,進口朝天椒,70.0,420,70.0,70.0,70.0
114/11/25,二市,FV0,辣椒,其他,69.0,74,92.2,68.6,47.0
114/11/25,二市,FV1,辣椒,紅小,79.9,392,124.2,78.9,38.8
114/11/25,二市,FV2,辣椒,青小,62.7,82,95.0,66.4,19.3
114/11/25,二市,FV4,辣椒,朝天椒,78.3,"1,228",98.3,79.4,54.8
114/11/25,二市,FV6,辣椒,糯米椒,89.9,458,123.9,91.2,52.1
114/11/25,二市,FV91,辣椒,進口,60.0,140,60.0,60.0,60.0
114/11/25,二市,FV91,辣椒,進口紅小,60.0,140,60.0,60.0,60.0
114/11/25,二市,FV94,辣椒,進口,70.0,280,70.0,70.0,70.0
114/11/25,二市,FV94,辣椒,進口朝天椒,70.0,280,70.0,70.0,70.0
114/11/23,一市,FV0,辣椒,其他,124.8,69,214.1,110.5,78.3
114/11/23,一市,FV1,辣椒,紅小,94.3,913,152.5,86.5,59.8
114/11/23,一市,FV2,辣椒,青小,35.8,588,69.8,32.0,13.3
114/11/23,一市,FV4,辣椒,朝天椒,89.4,"1,361",105.4,88.4,76.2
114/11/23,一市,FV6,辣椒,糯米椒,117.3,681,155.1,118.1,77.2
114/11/23,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/23,一市,FV91,辣椒,進口,64.0,350,70.0,63.3,60.0
114/11/23,一市,FV91,辣椒,進口紅小,64.0,350,70.0,63.3,60.0
114/11/23,一市,FV94,辣椒,進口,70.0,840,70.0,70.0,70.0
114/11/23,一市,FV94,辣椒,進口朝天椒,70.0,840,70.0,70.0,70.0
114/11/23,二市,FV0,辣椒,其他,130.5,43,155.0,145.5,60.7
114/11/23,二市,FV1,辣椒,紅小,100.9,344,136.9,103.4,57.6
114/11/23,二市,FV2,辣椒,青小,47.8,106,90.0,42.9,20.3
114/11/23,二市,FV3,辣椒,雞心,100.0,1,100.0,100.0,100.0
114/11/23,二市,FV4,辣椒,朝天椒,91.9,896,110.8,93.4,68.7
114/11/23,二市,FV6,辣椒,糯米椒,98.7,355,139.6,97.8,60.6
114/11/23,二市,FV91,辣椒,進口,64.2,190,65.0,64.7,62.0
114/11/23,二市,FV91,辣椒,進口紅小,64.2,190,65.0,64.7,62.0
114/11/23,二市,FV94,辣椒,進口,73.0,210,73.0,73.0,73.0
114/11/23,二市,FV94,辣椒,進口朝天椒,73.0,210,73.0,73.0,73.0
114/11/23,一市,FV0,辣椒,其他,124.8,69,214.1,110.5,78.3
114/11/23,一市,FV1,辣椒,紅小,94.3,913,152.5,86.5,59.8
114/11/23,一市,FV2,辣椒,青小,35.8,588,69.8,32.0,13.3
114/11/23,一市,FV4,辣椒,朝天椒,89.4,"1,361",105.4,88.4,76.2
114/11/23,一市,FV6,辣椒,糯米椒,117.3,681,155.1,118.1,77.2
114/11/23,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/23,一市,FV91,辣椒,進口,64.0,350,70.0,63.3,60.0
114/11/23,一市,FV91,辣椒,進口紅小,64.0,350,70.0,63.3,60.0
114/11/23,一市,FV94,辣椒,進口,70.0,840,70.0,70.0,70.0
114/11/23,一市,FV94,辣椒,進口朝天椒,70.0,840,70.0,70.0,70.0
114/11/23,二市,FV0,辣椒,其他,130.5,43,155.0,145.5,60.7
114/11/23,二市,FV1,辣椒,紅小,100.9,344,136.9,103.4,57.6
114/11/23,二市,FV2,辣椒,青小,47.8,106,90.0,42.9,20.3
114/11/23,二市,FV3,辣椒,雞心,100.0,1,100.0,100.0,100.0
114/11/23,二市,FV4,辣椒,朝天椒,91.9,896,110.8,93.4,68.7
114/11/23,二市,FV6,辣椒,糯米椒,98.7,355,139.6,97.8,60.6
114/11/23,二市,FV91,辣椒,進口,64.2,190,65.0,64.7,62.0
114/11/23,二市,FV91,辣椒,進口紅小,64.2,190,65.0,64.7,62.0
114/11/23,二市,FV94,辣椒,進口,73.0,210,73.0,73.0,73.0
114/11/23,二市,FV94,辣椒,進口朝天椒,73.0,210,73.0,73.0,73.0
114/11/22,一市,FV0,辣椒,其他,120.6,117,219.8,109.3,55.3
114/11/22,一市,FV1,辣椒,紅小,117.7,746,193.2,112.4,58.0
114/11/22,一市,FV2,辣椒,青小,50.6,512,70.0,53.7,21.8
114/11/22,一市,FV3,辣椒,雞心,247.9,14,312.9,261.2,142.9
114/11/22,一市,FV4,辣椒,朝天椒,93.3,"1,504",121.6,88.9,78.3
114/11/22,一市,FV5,辣椒,青龍,40.0,10,40.0,40.0,40.0
114/11/22,一市,FV6,辣椒,糯米椒,114.0,"1,219",156.4,114.8,69.2
114/11/22,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/22,一市,FV91,辣椒,進口,68.2,690,75.0,70.2,55.2
114/11/22,一市,FV91,辣椒,進口紅小,68.2,690,75.0,70.2,55.2
114/11/22,一市,FV94,辣椒,進口,68.5,350,70.0,68.5,67.0
114/11/22,一市,FV94,辣椒,進口朝天椒,68.5,350,70.0,68.5,67.0
114/11/22,二市,FV0,辣椒,其他,145.3,16,180.0,164.0,54.7
114/11/22,二市,FV1,辣椒,紅小,89.4,189,135.0,91.0,38.8
114/11/22,二市,FV2,辣椒,青小,49.2,133,101.3,38.4,29.4
114/11/22,二市,FV4,辣椒,朝天椒,99.1,752,129.2,99.6,67.3
114/11/22,二市,FV6,辣椒,糯米椒,107.7,320,137.0,106.3,82.7
114/11/22,二市,FV9,辣椒,進口,100.0,30,100.0,100.0,100.0
114/11/22,二市,FV91,辣椒,進口,59.7,140,60.0,60.0,58.5
114/11/22,二市,FV91,辣椒,進口紅小,59.7,140,60.0,60.0,58.5
114/11/22,二市,FV94,辣椒,進口,67.0,210,70.0,66.7,65.0
114/11/22,二市,FV94,辣椒,進口朝天椒,67.0,210,70.0,66.7,65.0
114/11/22,一市,FV0,辣椒,其他,120.6,117,219.8,109.3,55.3
114/11/22,一市,FV1,辣椒,紅小,117.7,746,193.2,112.4,58.0
114/11/22,一市,FV2,辣椒,青小,50.6,512,70.0,53.7,21.8
114/11/22,一市,FV3,辣椒,雞心,247.9,14,312.9,261.2,142.9
114/11/22,一市,FV4,辣椒,朝天椒,93.3,"1,504",121.6,88.9,78.3
114/11/22,一市,FV5,辣椒,青龍,40.0,10,40.0,40.0,40.0
114/11/22,一市,FV6,辣椒,糯米椒,114.0,"1,219",156.4,114.8,69.2
114/11/22,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/22,一市,FV91,辣椒,進口,68.2,690,75.0,70.2,55.2
114/11/22,一市,FV91,辣椒,進口紅小,68.2,690,75.0,70.2,55.2
114/11/22,一市,FV94,辣椒,進口,68.5,350,70.0,68.5,67.0
114/11/22,一市,FV94,辣椒,進口朝天椒,68.5,350,70.0,68.5,67.0
114/11/22,二市,FV0,辣椒,其他,145.3,16,180.0,164.0,54.7
114/11/22,二市,FV1,辣椒,紅小,89.4,189,135.0,91.0,38.8
114/11/22,二市,FV2,辣椒,青小,49.2,133,101.3,38.4,29.4
114/11/22,二市,FV4,辣椒,朝天椒,99.1,752,129.2,99.6,67.3
114/11/22,二市,FV6,辣椒,糯米椒,107.7,320,137.0,106.3,82.7
114/11/22,二市,FV9,辣椒,進口,100.0,30,100.0,100.0,100.0
114/11/22,二市,FV91,辣椒,進口,59.7,140,60.0,60.0,58.5
114/11/22,二市,FV91,辣椒,進口紅小,59.7,140,60.0,60.0,58.5
114/11/22,二市,FV94,辣椒,進口,67.0,210,70.0,66.7,65.0
114/11/22,二市,FV94,辣椒,進口朝天椒,67.0,210,70.0,66.7,65.0
114/11/21,一市,FV0,辣椒,其他,121.3,131,190.1,121.1,53.1
114/11/21,一市,FV1,辣椒,紅小,133.6,772,221.9,128.7,59.9
114/11/21,一市,FV2,辣椒,青小,51.7,508,76.5,52.0,26.0
114/11/21,一市,FV3,辣椒,雞心,272.7,11,300.0,287.9,200.0
114/11/21,一市,FV4,辣椒,朝天椒,96.0,"1,216",118.2,95.3,75.8
114/11/21,一市,FV6,辣椒,糯米椒,112.2,"1,229",146.5,113.9,72.7
114/11/21,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/21,一市,FV91,辣椒,進口,53.1,260,65.0,59.7,21.5
114/11/21,一市,FV91,辣椒,進口紅小,53.1,260,65.0,59.7,21.5
114/11/21,一市,FV94,辣椒,進口,61.1,532,73.7,68.5,26.4
114/11/21,一市,FV94,辣椒,進口朝天椒,61.1,532,73.7,68.5,26.4
114/11/21,二市,FV0,辣椒,其他,161.5,13,180.0,169.2,120.0
114/11/21,二市,FV1,辣椒,紅小,105.4,230,152.8,110.4,42.9
114/11/21,二市,FV2,辣椒,青小,58.3,104,85.8,58.3,30.8
114/11/21,二市,FV4,辣椒,朝天椒,94.3,735,123.2,98.7,52.2
114/11/21,二市,FV6,辣椒,糯米椒,112.5,161,141.7,111.0,87.9
114/11/21,二市,FV9,辣椒,進口,100.0,18,100.0,100.0,100.0
114/11/21,二市,FV91,辣椒,進口,47.4,190,60.0,55.6,10.0
114/11/21,二市,FV91,辣椒,進口紅小,47.4,190,60.0,55.6,10.0
114/11/21,二市,FV94,辣椒,進口,66.2,280,70.0,66.9,60.0
114/11/21,二市,FV94,辣椒,進口朝天椒,66.2,280,70.0,66.9,60.0
114/11/20,一市,FV0,辣椒,其他,119.9,163,158.7,119.8,81.4
114/11/20,一市,FV1,辣椒,紅小,136.2,597,224.9,127.8,72.6
114/11/20,一市,FV2,辣椒,青小,57.2,588,84.4,56.4,32.4
114/11/20,一市,FV3,辣椒,雞心,300.0,6,300.0,300.0,300.0
114/11/20,一市,FV4,辣椒,朝天椒,92.5,"1,362",112.3,90.6,78.5
114/11/20,一市,FV6,辣椒,糯米椒,108.0,898,157.5,106.5,63.0
114/11/20,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/20,一市,FV91,辣椒,進口,50.9,140,52.5,51.3,48.0
114/11/20,一市,FV91,辣椒,進口紅小,50.9,140,52.5,51.3,48.0
114/11/20,一市,FV94,辣椒,進口,65.7,620,69.5,65.0,64.0
114/11/20,一市,FV94,辣椒,進口朝天椒,65.7,620,69.5,65.0,64.0
114/11/20,二市,FV0,辣椒,其他,120.0,4,120.0,120.0,120.0
114/11/20,二市,FV1,辣椒,紅小,87.8,289,140.0,88.7,32.8
114/11/20,二市,FV2,辣椒,青小,56.8,114,80.0,58.9,27.5
114/11/20,二市,FV4,辣椒,朝天椒,91.1,624,114.2,94.6,57.4
114/11/20,二市,FV6,辣椒,糯米椒,120.3,150,150.0,118.3,96.7
114/11/20,二市,FV91,辣椒,進口,47.7,170,50.0,47.9,45.0
114/11/20,二市,FV91,辣椒,進口紅小,47.7,170,50.0,47.9,45.0
114/11/20,二市,FV94,辣椒,進口,65.3,270,70.0,65.5,60.0
114/11/20,二市,FV94,辣椒,進口朝天椒,65.3,270,70.0,65.5,60.0
114/11/19,一市,FV0,辣椒,其他,104.1,148,152.2,108.1,44.3
114/11/19,一市,FV1,辣椒,紅小,124.9,661,217.8,120.5,45.5
114/11/19,一市,FV2,辣椒,青小,58.2,408,97.9,54.9,28.4
114/11/19,一市,FV3,辣椒,雞心,296.4,14,300.0,299.8,282.9
114/11/19,一市,FV4,辣椒,朝天椒,92.3,"1,320",120.0,89.4,73.7
114/11/19,一市,FV6,辣椒,糯米椒,112.2,887,153.4,115.7,60.6
114/11/19,一市,FV9,辣椒,進口,90.0,21,90.0,90.0,90.0
114/11/19,一市,FV91,辣椒,進口,52.5,140,55.0,52.5,50.0
